epoch,train_loss,train_supervised,train_consistency,train_cos,train_amp,train_grad,train_emd,val_clean_loss,val_clean_fidelity,val_noisy_loss,val_noisy_cos,val_noisy_amp,val_noisy_grad,val_noisy_emd,val_noisy_fidelity,val_single_clean_loss,val_single_clean_peak_mae_pm,val_single_clean_accuracy_5bin,val_single_noisy_loss,val_single_noisy_fidelity,val_single_noisy_peak_mae_pm,val_single_noisy_peak_rmse_pm,val_single_noisy_accuracy_1bin,val_single_noisy_accuracy_2bin,val_single_noisy_accuracy_5bin,val_sparse_noisy_loss,val_sparse_noisy_fidelity,val_doublet_noisy_loss,val_doublet_noisy_fidelity,val_continuous_noisy_loss,val_continuous_noisy_fidelity,ideal_scan_mae_pm,ideal_scan_accuracy_5bin,ideal_scan_catastrophic_over_1nm,selection_score,learning_rate,epoch_seconds
44,0.21872835865005852,0.21578052016302943,0.014739192765895278,0.06315623174190521,0.07507921515362104,0.00111544994350872,0.009417252605500108,0.20974288931392948,0.9030719175934792,0.24689571362432616,0.09682630561292171,0.07351920787137978,0.0011858625995344596,0.0116496222501965,0.9031736943870783,0.07235421921359375,3.320312491268851,0.998046875,0.07249244558624923,0.9278069883584976,0.5078124886495061,2.3385358371955203,0.998046875,1.0,1.0,0.21664115833118558,0.8178053870797157,0.17397803044877946,0.8294878136366606,0.5798957059159875,0.9983895719051361,0.42659556740504445,0.9998333611064822,0,0.3193881592105754,0.001,113.21410670000023
45,0.2162700283780694,0.21336452517658472,0.01452751591538312,0.0613304238986969,0.07480088002771605,0.0011050681811838876,0.009287337379717356,0.18395967525931667,0.9221141505986452,0.22821725292407546,0.08165890211239457,0.07156665332930663,0.001092114926043946,0.013263331621909822,0.9183410978876054,0.022585769993517368,0.1757812460709829,1.0,0.022909945407945553,0.9772190228104591,0.15624999650754035,1.397542453032232,0.998046875,1.0,1.0,0.21394891059026122,0.8218163792043924,0.17083210032433271,0.8326392453163862,0.5760617777705193,0.9984246417880058,0.11998000333266876,1.0,0,0.251127198332021,0.001,114.48226380000051
46,0.2135494140943885,0.21059034560635687,0.014795342130875215,0.059748062725067136,0.07420766631127335,0.0010897127726930194,0.009271915530852857,0.20632061207186658,0.911498841829598,0.24955747514764523,0.09437273256480694,0.07577078228618818,0.0011136426213486988,0.014127250635332926,0.9056272674351931,0.01813169401319818,0.23437499476131052,1.0,0.018536955625087614,0.9815795365720987,0.15624999650754035,1.5309310699022,0.99609375,1.0,1.0,0.21331000560894608,0.8221591357141733,0.22359186434186995,0.7806867714971304,0.5893681719899178,0.9983230568468571,0.11998000333266876,1.0,0,0.2680944307727329,0.001,114.51774229999955
47,0.21077264402836562,0.2078956153844297,0.014385143539700657,0.05760867649555206,0.07395108805500204,0.0010780864477698924,0.009107816876375291,0.18332357350425355,0.9181547351181507,0.22797558207730617,0.08317977795377374,0.07080450692130036,0.001106234189325761,0.012304668898170945,0.9168202220462263,0.03722549914891715,0.21484374519786797,1.0,0.038408703345339745,0.9617740027606487,0.2734374938881956,1.6535945485287127,1.0,1.0,1.0,0.21559341810643673,0.8196666222065687,0.1661538474727422,0.8372157942503691,0.5498347310349345,0.9985414631664753,0.11998000333266876,1.0,0,0.2663842854226459,0.001,114.43119480000041
48,0.20952146131530405,0.2066409162336588,0.014402725616279059,0.05640378421783447,0.07394012924030656,0.0010676313458266669,0.009000441819736152,0.21466838457070736,0.8969702529720962,0.2575513069225049,0.10889716167002916,0.0724826236588671,0.001089166794920103,0.01431992998028662,0.8911028383299708,0.017400759900014013,2.3046874412102625,0.99609375,0.018009102062550544,0.9828007239848375,0.4101562517462298,7.564824176424191,0.998046875,0.998046875,0.998046875,0.21976011665537953,0.8172629550099373,0.26856411155313253,0.7375205140560865,0.5843149237334728,0.9984129518270493,0.11998000333266876,1.0,0,0.2775135339850554,0.001,113.51612959999966
49,0.20787030378445984,0.20496854193165898,0.014508809591103344,0.05496400001049042,0.0738329552920512,0.00105787002077559,0.008931377835820313,0.19525190513015395,0.9239524230360985,0.23597977805134968,0.07974464958533645,0.07642234093298761,0.0010745905575712444,0.013131952321448585,0.9202553504146636,0.016869257854523312,0.1367187469440978,1.0,0.018480123219253262,0.9816166013479233,0.19531249563442543,1.397542468284922,1.0,1.0,1.0,0.2136909575201571,0.8220453020185232,0.1684106767643243,0.8353319019079208,0.5918495720252395,0.9983534757047892,0.11998000333266876,1.0,0,0.2544599012706029,0.001,112.42150630000015
50,0.20539362129881977,0.20252646784603595,0.014335767044359819,0.053109836988449094,0.07355032054421026,0.0010491194577328861,0.00884431097087654,0.1995577059375562,0.9166884650476277,0.24728549431690416,0.09014955814927816,0.076700958500077,0.0010540868310086856,0.014514450919951006,0.9098504418507218,0.01239729354390368,0.07812499825377017,1.0,0.0157326919866601,0.984716871753335,0.05859374869032763,0.7654655349511,1.0,1.0,1.0,0.21123135089874268,0.8239741120487452,0.2135026785545051,0.7906471472233534,0.5967506356537342,0.9983675964176655,0.09331778036985347,1.0,0,0.26301818630356427,0.001,114.18992849999995
51,0.2040113516253233,0.20116231629282236,0.014245176384323276,0.051990795016288754,0.07343876547980123,0.0010401603156258352,0.008759897539333907,0.17381001596052106,0.925828660838306,0.2211744339597995,0.07870337693020701,0.0696144452299787,0.0010476504693600354,0.012549603085706053,0.921296623069793,0.010611835672762027,0.07812499825377017,1.0,0.016520170181138383,0.9838041998445988,0.11718749738065526,1.082531741057022,1.0,1.0,1.0,0.20817569317296147,0.8265259303152561,0.16953880223445594,0.8338962700217962,0.5667996779084206,0.998507097363472,0.09331778036985347,1.0,0,0.23769460414093788,0.001,114.28346679999959
52,0.20256872276082635,0.199715241497159,0.014267406223136932,0.05092876190185547,0.07324653893545735,0.0010250885001197457,0.008763571755073208,0.18922641624904907,0.9284259588457644,0.2302148839439739,0.07420898042619228,0.07640631866906472,0.001040362064521018,0.012356923209159376,0.9257910195738077,0.022115834828582592,0.19531249563442543,1.0,0.02627725216188992,0.9738525953143835,0.19531249563442543,1.397542468284922,1.0,1.0,1.0,0.20772640453651547,0.8267757259309292,0.14898847020231187,0.8541676662862301,0.598785444162786,0.9982819687575102,0.09331778036985347,1.0,0,0.25649213610586385,0.001,113.77002269999957
53,0.2016560812345147,0.1987949708992988,0.014305551622472703,0.05041004874229431,0.07305530770053621,0.0010149104995152446,0.00869126302052813,0.18915992705723697,0.9272099044173956,0.2345654870110722,0.0775053002871573,0.07689255827798337,0.0010293831491901462,0.012688522354261026,0.9224946997128427,0.02433714519515462,0.25390624432475306,1.0,0.022548160463284762,0.9775662943720818,0.21484374519786797,1.4657549064307798,1.0,1.0,1.0,0.2077573067508638,0.8269800171256065,0.15390742488671094,0.8492864184081554,0.5859141554683447,0.9983595181256533,0.09331778036985347,1.0,0,0.25711364747435694,0.001,113.33130110000002
54,0.19850990981914102,0.1957192360293865,0.013953369108885528,0.048617940468788146,0.07243932508915896,0.001000846235366189,0.00849024305768049,0.18041895495031857,0.9303181781433523,0.22077634512519906,0.07336767669767141,0.07223670142099833,0.0010317479924185074,0.01132836094335641,0.9266323233023286,0.015039688400975137,0.07812499825377017,1.0,0.02031494955076596,0.9803481064736843,0.11718749738065526,1.082531741057022,1.0,1.0,1.0,0.20428083091974258,0.8289046809077263,0.15473177679814398,0.8485234808176756,0.5783664472401142,0.9984722267836332,0.09331778036985347,1.0,0,0.24109129467596502,0.001,113.97392260000015
55,0.19847849824890496,0.19565047200769187,0.014140131581495515,0.04817545854091644,0.07262365545003209,0.0009954029098933096,0.008512649601474404,0.18088551331929584,0.9301404962316155,0.22287835675805118,0.07470585638657212,0.07231105824316902,0.0009933953492729502,0.013804172436771628,0.9252941436134279,0.016891865545228354,65.42968243229552,0.998046875,0.01781625376361262,0.9824809953570366,65.44921368185896,1478.7373568203086,0.998046875,0.998046875,0.998046875,0.21047053905203938,0.8255745470523834,0.14689710875973105,0.8561929650604725,0.5729429749771953,0.9984586220234632,5.647392101311311,0.9998333611064822,1,0.2426477355216638,0.001,112.46116789999996
56,0.19631545168727638,0.19352417296141386,0.013956393829956651,0.046901788954734805,0.072208677668944,0.0009845196552720154,0.008426306896017631,0.1891108795442199,0.9275872805155814,0.2334341073669005,0.07581480732187629,0.0771686609123032,0.0010027323348325656,0.01272681854970895,0.9241851926781237,0.01327226497664924,0.09765624781721272,1.0,0.011926931675134256,0.9881277866661549,0.07812499825377017,0.883883465318797,1.0,1.0,1.0,0.2079767151735723,0.8273048996925354,0.1670082090422511,0.8364761304110289,0.5878329481929541,0.9983995426446199,5.647392101311311,0.9998333611064822,1,0.24536103904203477,0.001,115.03115099999923
57,0.194848880841583,0.19206188527986406,0.013934978150092066,0.04606193235874176,0.07190995248971041,0.000973596259841579,0.008330753224208893,0.1713275037259989,0.9289906551130116,0.22091601868194838,0.07321400381624699,0.07215175896481789,0.0009917828154405828,0.01319726840919519,0.926785996183753,0.022176898152508784,0.07812499825377017,1.0,0.02583305645021028,0.9742859993129969,0.1757812460709829,1.3258251979781956,1.0,1.0,1.0,0.2130885566584766,0.8232389949262142,0.13652445492334664,0.866610337048769,0.5560851087793708,0.9985574167221785,5.647392101311311,0.9998333611064822,1,0.24674907513215866,0.0005,114.33745249999993
58,0.16683143445931375,0.16443128783002495,0.012000733182993717,0.030951218967437744,0.06576860960268183,0.0008362046339939115,0.007436916870773566,0.13983082929501767,0.9438287843950093,0.19545515628313917,0.0588524523191154,0.06680158813511868,0.0008227502208090381,0.011669015287495234,0.9411475476808846,0.004148125798619538,0.019531249563442543,1.0,0.005444382372281814,0.9945808406919241,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.1996934269554913,0.8335853423923254,0.10883119376376271,0.8937618564814329,0.5152815133333206,0.9987008590251207,5.647392101311311,0.9998333611064822,1,0.20089953865542098,0.0005,114.15665900000022
59,0.16383061962343753,0.16145525614801795,0.011876817158542108,0.028482080249786376,0.06557746241242392,0.0007656594533886528,0.006966740406098834,0.14242654837779525,0.9433548701927066,0.19206798502864506,0.05852837115526199,0.06526707228274073,0.0007947773748531854,0.011703960702070498,0.941471628844738,0.0029948168081950642,0.019531249563442543,1.0,0.005340207681087119,0.994686720892787,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.19960106909275055,0.8338925335556269,0.10395675140898675,0.8985867388546467,0.519413179717958,0.9986884035170078,5.647392101311311,0.9998333611064822,1,0.19740819270973217,0.0005,115.13039500000014
60,0.16275922577247023,0.1603876228568703,0.011858014503030572,0.027803401618003844,0.0654061376049358,0.0007459014022166957,0.0067894232059780915,0.1445732363266052,0.9444403508678079,0.19347947025583132,0.05840498814359307,0.06597917028910819,0.0007649357219591538,0.012158598385853278,0.9415950118564069,0.002619346090133682,0.019531249563442543,1.0,0.0037962881703467242,0.9962253253906965,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20066490350291133,0.8335999455302954,0.10447512450627983,0.8979852553457022,0.5150302248075604,0.9987044986337423,0.019996667222111457,1.0,0,0.19727575842617803,0.0005,114.36329990000013
61,0.16131543792475014,0.15894979676894844,0.011828205603791867,0.02710642258644104,0.06504321665843484,0.0007370725994318491,0.006732934080485138,0.14264246393626068,0.9435789645649493,0.191621890922633,0.05837389826774597,0.0651383407337836,0.0007752731723749956,0.011575134894933503,0.941626101732254,0.0035036411296573223,0.019531249563442543,1.0,0.005304962151419365,0.9947229474782944,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.1972819333896041,0.8356461618095636,0.10303803079295903,0.8993803840130568,0.5140902772545815,0.998713219538331,0.019996667222111457,1.0,0,0.19692685307405236,0.0005,114.29581879999932
62,0.1601745899292454,0.15783029465790838,0.01172147634149529,0.026481586833000184,0.06480580325968215,0.0007286065714800497,0.006656962504441544,0.13380487974552877,0.9437757530249655,0.18805202805250215,0.058617580216377974,0.06325017151662066,0.0007598863668215628,0.011432465982094945,0.941382419783622,0.004788969255716669,0.039062499126885086,1.0,0.006170647650150151,0.9938595741987228,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.19998187804594636,0.8331756051629782,0.09788605640642345,0.9045748710632324,0.4976880121976137,0.9987964686006308,0.019996667222111457,1.0,0,0.1942226757026523,0.0005,114.67521159999978
63,0.15970293057583274,0.15738443090051413,0.011592498426903039,0.02620087601661682,0.0647256763737253,0.0007224010668223491,0.006639847658563813,0.13557544735872493,0.9453837145119905,0.1896960319818745,0.05735963303595781,0.0646048456703027,0.0007560312019776233,0.012204420149850856,0.9426403669640422,0.003810040627535656,0.019531249563442543,1.0,0.005356846419552903,0.9946735110133886,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.19940030947327614,0.8346246760338545,0.1059751755092293,0.8965863697230816,0.5119677474722266,0.9987586364150047,0.019996667222111457,1.0,0,0.1950528784014274,0.0005,115.45517990000008
64,0.1590961320937425,0.15676141542788594,0.011673583256832789,0.025683049325942994,0.06467688085914357,0.000717147130582307,0.0066115587570180654,0.1342688651842971,0.9456838723272085,0.1876802013586632,0.057637433521449566,0.06341723785459877,0.0007468248572252091,0.012534438613776708,0.9423625664785504,0.003118388383874727,0.019531249563442543,1.0,0.0056180086433772975,0.9944076929241419,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.2044420624151826,0.8307438902556896,0.09593699185643345,0.9064934682101011,0.4994809813797474,0.9987800382077694,0.019996667222111457,1.0,0,0.1932982100020405,0.0005,114.32142100000056
65,0.1587257859697938,0.15639142865166067,0.011671786024952308,0.025406627626419067,0.06463101249648724,0.0007112632585910615,0.006606598871848546,0.14794515280796738,0.9429046018049121,0.19387216487562856,0.05866839410737157,0.0661091641584517,0.0007567898949516567,0.01163905488092932,0.9413316058926284,0.005758183579082817,0.019531249563442543,1.0,0.009011376531248061,0.9910314027220011,0.05859374869032763,0.7654655349511,1.0,1.0,1.0,0.20268354611471295,0.8310699108988047,0.1017857741098851,0.9007183369249105,0.5223977826535702,0.9986793249845505,0.024995834027639323,1.0,0,0.20288354140687662,0.0005,113.4937946
66,0.15818318778518586,0.15585495581541212,0.011641159761610906,0.025226579694747925,0.06445821039024274,0.0007068569289165316,0.006565078365962181,0.13234653919794528,0.9464898956939578,0.18584375303024847,0.05563251907005906,0.06358950547931752,0.0007446663580807356,0.011831025694069573,0.9443674809299409,0.0028403023842592198,0.019531249563442543,1.0,0.003984808749927277,0.9960379563271999,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20230703940615058,0.8318307138979435,0.09954513679258525,0.9028892200440168,0.496867461130023,0.9987576585263014,0.024995834027639323,1.0,0,0.18982856178017574,0.0005,113.8986832999999
67,0.15758210911795498,0.15525361532241105,0.011642469088165089,0.02485308503627777,0.06434855382838985,0.0007052989659181913,0.006531570503868715,0.137979731128468,0.9457471985369921,0.1894650574720012,0.056558335199952126,0.06496153086359911,0.0007479264442013299,0.011635474425432984,0.9434416648000479,0.00484255268165172,0.039062499126885086,1.0,0.007699488917062739,0.9923390857875347,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20122964773327112,0.8323786240071058,0.10060763137880713,0.9017836675047874,0.5029208734631538,0.9987734705209732,0.024995834027639323,1.0,0,0.19716454638906394,0.0005,114.8788611
68,0.15673149348776788,0.15443801612120123,0.011467386827040463,0.0244564378118515,0.06414241819759366,0.0006993907210286125,0.00650721164095914,0.13553356511587084,0.9449440953321755,0.18887749823116146,0.05781760532408953,0.06388928609446379,0.0007258994218419124,0.012834921797740415,0.9421823946759105,0.0023248838800741436,0.019531249563442543,1.0,0.0037372561328602723,0.9962834510952234,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20830158051103354,0.8272494245320559,0.10353938606567681,0.8989969901740551,0.49830262269824743,0.9987872838973999,0.024995834027639323,1.0,0,0.19261475436402173,0.0005,114.63836689999971
69,0.1562293972287327,0.15392870613023638,0.011503455991852098,0.024333699469566344,0.06394490349203581,0.0006967176235918305,0.006542111966184093,0.1327427242263,0.9464959469623864,0.18770214621172776,0.056493103969842196,0.06410569736973523,0.00073717399936729,0.011695720617507692,0.9435068960301578,0.002145065335665446,0.019531249563442543,1.0,0.0033176096697260424,0.9967028181999922,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20300622889772058,0.831194918602705,0.09977065492421389,0.9027028661221266,0.5046230871230364,0.9987884052097797,0.024995834027639323,1.0,0,0.1910197558814538,0.0005,114.53620890000002
70,0.15574460792310535,0.15346146096814423,0.011415735054593533,0.02403838948249817,0.0638662161959987,0.00069206183321774,0.00648573160225802,0.13335732643974946,0.9462502803653479,0.18711633805543693,0.05689015332609415,0.06350653623896528,0.0007211495852273655,0.01256398662188954,0.9431098466739058,0.0051471480373539505,0.05859374869032763,1.0,0.005919349072743602,0.9941155482083559,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20433014491572976,0.8307626228779554,0.10038132744375616,0.9021081384271383,0.5040587373077869,0.9987716656178236,0.024995834027639323,1.0,0,0.19303568712818053,0.0005,114.98880389999977
71,0.15583056155197322,0.15353094693258404,0.0114980731845228,0.0238327051115036,0.06400338499768986,0.000688245539815689,0.006490589056750832,0.13277749186820662,0.9474686793982983,0.18591322481150319,0.05483026383444667,0.06406501994515225,0.0007312378365378249,0.011519190227819269,0.9451697361655533,0.002792922965520166,0.019531249563442543,1.0,0.0033588403121496183,0.9966618865728378,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20363690657541156,0.8306227382272482,0.09945762297138572,0.9029850866645575,0.5024011069908738,0.9987534563988447,0.024995834027639323,1.0,0,0.1892720651236528,0.0005,113.8963389999999
72,0.155366039115265,0.15308352934546768,0.01141254874801496,0.023530560159683227,0.06393490876579425,0.0006861183786505717,0.0064581593269911535,0.138359870463984,0.9431516081094742,0.190696545346461,0.05922559089958668,0.0642177063616233,0.0007380768228301681,0.011846932941727617,0.9407744091004133,0.006169616785023044,0.05859374869032763,1.0,0.008358162855147138,0.9916883297264576,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20311170211061835,0.8306205905973911,0.09984195558354259,0.9026978518813848,0.5075355293229222,0.998769897967577,0.024995834027639323,1.0,0,0.19905470820160814,0.0005,114.41249479999897
73,0.1550158787801489,0.15275008050695063,0.011328991659793538,0.023429040932655333,0.0638197539709392,0.0006843363026386942,0.006452392123784084,0.14288148643869134,0.9446018049493432,0.19482462008301174,0.05773792136460543,0.06695617550257081,0.0007262662742932931,0.012406889723593589,0.9422620786353946,0.004201356740109925,0.039062499126885086,1.0,0.005208923478993425,0.9948160368949175,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20656667836010456,0.8285180535167456,0.10538632934913039,0.8971063923090696,0.5195783097296953,0.9987366069108248,0.024995834027639323,1.0,0,0.20003354356200517,0.0005,114.50125569999909
74,0.15464595635760575,0.1523899563424662,0.011279999931021594,0.023175338611602782,0.06377111895357956,0.0006803142190424841,0.006417393705876311,0.1372474693741888,0.9452240490354598,0.19140874799019214,0.056837348733097315,0.06573790830527729,0.000715681339471885,0.012096058027773363,0.9431626512669027,0.005494686476164335,0.05859374869032763,1.0,0.006337211964231252,0.9936907943338156,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20684133935719728,0.828419204801321,0.09743693936616182,0.9049738552421331,0.4988147169351578,0.998792527243495,0.024995834027639323,1.0,0,0.1977459599544234,0.0005,114.12402230000043
75,0.15380404349885882,0.15154166785858572,0.011311877985419706,0.022973167328834535,0.06344791615893831,0.0006786662992945639,0.006419206018211116,0.14660592084157675,0.9456068435683846,0.1949281736943877,0.05691546713933349,0.06750124208707779,0.0007253312362493825,0.011750756549690872,0.9430845328606665,0.0018461933342325768,0.019531249563442543,1.0,0.0023934895693979593,0.9976165648549795,0.0,0.0,1.0,1.0,1.0,0.20375662948936224,0.8301830012351274,0.09709013137035072,0.9053625892847776,0.5276929866522551,0.9986922331154346,0.024995834027639323,1.0,0,0.19732166326378567,0.0005,114.65057089999937
76,0.15384239854335785,0.15158997962735593,0.011262094819121994,0.022648582935333252,0.0636358380036347,0.0006774335325040738,0.006407909735371577,0.132806115887211,0.945825373288244,0.18709840465375813,0.057574746664613485,0.0632838894936528,0.0007256753013856363,0.011533248833359046,0.9424252533353865,0.0006844381900011347,0.0,1.0,0.0018356708052020099,0.9981712624430656,0.0,0.0,1.0,1.0,1.0,0.19698523357510567,0.8358476459980011,0.09173733869101852,0.9104981757700443,0.4906926862895489,0.998833704739809,0.024995834027639323,1.0,0,0.18893407545896013,0.0005,114.77904490000037
77,0.1535594267315045,0.15130394613206385,0.011277402989289257,0.02250713227272034,0.06356754125161912,0.0006741373070463305,0.006377270574568538,0.14004806264307873,0.9478306057862937,0.19122678324508147,0.054852713365107775,0.06673327596850204,0.0007270570920293741,0.011339248088710407,0.9451472866348922,0.0010157919283322987,0.0,1.0,0.0014139655544909337,0.9985918942838907,0.0,0.0,1.0,1.0,1.0,0.1981588713824749,0.8351588137447834,0.0949321708176285,0.9074300490319729,0.503608956001699,0.9987520258873701,0.024995834027639323,1.0,0,0.1926407487995724,0.0005,112.10074349999923
78,0.15285307955816388,0.15059533233970404,0.011288736495191697,0.02245667947769165,0.06323975048751454,0.0006703835508023621,0.006368454474218233,0.13047674161633743,0.946332260966301,0.18296662094735552,0.05610167048871517,0.06195859118729037,0.0007172426757121365,0.011504179139710228,0.9438983295112848,0.002283903476410454,0.019531249563442543,1.0,0.00500239663117855,0.9950217716395855,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20038784062489867,0.8331822697073221,0.10049291967879981,0.9018829204142094,0.4876189874485135,0.9988402873277664,0.024995834027639323,1.0,0,0.18796901757853407,0.0005,114.76246199999878
79,0.15326539477288723,0.1510324103961885,0.01116492197542917,0.022304847531318665,0.06353760819849791,0.0006701662500479143,0.006341318889391405,0.1372586207576031,0.9474243721924722,0.18872672529417606,0.055103988852351904,0.06535140826287744,0.0007236177210844015,0.011390234539006328,0.9448960111476481,0.00045234057726774914,0.0,1.0,0.0012994351119968571,0.9987053871154785,0.0,0.0,1.0,1.0,1.0,0.1999939507804811,0.8337245844304562,0.09954950073733926,0.9027802739292383,0.505961362272501,0.9987573251128197,0.024995834027639323,1.0,0,0.1900261604061729,0.0005,114.72588729999916
80,0.15276162972167134,0.15052642180107534,0.011176040267092176,0.02206099431037903,0.06340791087308201,0.000666729542047251,0.006331731205413816,0.13525043978745022,0.945404430385679,0.18673677389937224,0.057286142371594906,0.06326388587052496,0.0007151389448323349,0.01140538246827322,0.9427138576284051,0.0013964461761476433,0.019531249563442543,1.0,0.0029392258208422537,0.9970713928341866,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20159905683249235,0.832146817818284,0.1042931160191074,0.8980959746986628,0.49914757534861565,0.9988051392138004,0.018330278286935505,1.0,0,0.18967599972021448,0.0005,114.27114909999909
81,0.15243431341305375,0.15019001263804735,0.011221503819148056,0.02198559676170349,0.06328068133737078,0.0006655944473890122,0.006305975112037995,0.1318624804696899,0.9452770818024874,0.18656119747415212,0.056590864434838295,0.06328674793485972,0.00070111175291617,0.013306899517699757,0.9434091355651617,0.002341879383096547,0.0,1.0,0.004155958657640095,0.9958566762506962,0.0,0.0,1.0,1.0,1.0,0.20956462528556585,0.8260930106043816,0.08992752840276808,0.9124859143048525,0.49381235986948013,0.9988223500549793,0.018330278286935505,1.0,0,0.19071715613179221,0.0005,114.4344799999999
82,0.152440609575063,0.15019716282203793,0.011217234027329832,0.021713179116249086,0.06342306291241431,0.0006619436966476496,0.006286654006052559,0.13438621250012697,0.9462413978762925,0.1856937366960576,0.05521881254389882,0.06374882478319327,0.0007235297612262783,0.011619681892558699,0.9447811874561012,0.004348474290327052,0.019531249563442543,1.0,0.0065644499709786586,0.9934564661234617,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20480378158390522,0.8285934440791607,0.08940649783471599,0.9133880939334631,0.5023333011195064,0.9987744111567736,0.018330278286935505,1.0,0,0.19225818666703626,0.0005,113.59346469999946
83,0.15170090701043606,0.14949014262717217,0.011053822158188559,0.021548087821006773,0.06315376400626148,0.0006605113961907045,0.006273902735641459,0.1282177686273623,0.9470536704175174,0.18555827252144075,0.054869556333869696,0.06376024523742232,0.0006957736791505874,0.012394596204973636,0.9451304436661303,0.000985197125879786,0.0,1.0,0.004557008706689481,0.9954659137874842,0.039062499126885086,0.624999992105586,1.0,1.0,1.0,0.20613676123321056,0.8293611649423838,0.09699305868707597,0.9053804744035006,0.4921173034235835,0.9988380409777164,0.018330278286935505,1.0,0,0.19011528122813023,0.0005,113.69851879999987
84,0.15133670982033015,0.1491254198269546,0.011056449992996641,0.021374166226387024,0.06305905007713009,0.0006594146614579949,0.006268848303782579,0.13827813257687208,0.9449636354111135,0.19259932031963445,0.05755390739068389,0.06597952971351147,0.0007084656828146264,0.012062032321286421,0.9424460926093161,0.0007134350618715814,0.0,1.0,0.0008558153765371498,0.9991475734859705,0.0,0.0,1.0,1.0,1.0,0.20175244892016053,0.8323723897337914,0.10116407985333353,0.9012799467891455,0.5111117269843817,0.9987721350044012,0.018330278286935505,1.0,0,0.1934551356961716,0.00025,114.21243689999937
85,0.1414122701261565,0.13941710094623266,0.00997584589936072,0.01719793881416321,0.06034239910447621,0.0006076646810289822,0.005894389863184187,0.1194050277247076,0.9510764684528112,0.17622921608748904,0.05112557113170624,0.06116964176112534,0.0006516430169768459,0.010796785715269517,0.9488744288682938,2.411926853402925e-05,0.0,1.0,0.0002461415561211944,0.9997558277100325,0.0,0.0,1.0,1.0,1.0,0.19496634742245078,0.8371328115463257,0.08595654461532831,0.916086221113801,0.4810685757547617,0.9988736193627119,0.014997500416583594,1.0,0,0.17647535764361022,0.00025,114.62775020000117
86,0.13962232783902437,0.13766729704711586,0.009775153745976277,0.016275840215682985,0.0599727107723325,0.0005773975977036753,0.005553182030346179,0.122953642203003,0.9498284514993429,0.17864544198136992,0.05122328596189618,0.06221731561185578,0.0006229199274775392,0.011700934265880883,0.9487767140381038,0.0012222121123159088,0.019531249563442543,1.0,0.0022266356637841715,0.997780280187726,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.20210702996701002,0.8316250499337912,0.08153053576825187,0.9206093717366457,0.4844516320154071,0.9988678097724915,0.014997500416583594,1.0,0,0.1808720776451541,0.00025,113.85950680000133
87,0.13930916888924316,0.13734398410867898,0.00982592398364097,0.016084803590774535,0.059915610810460054,0.0005676947060706152,0.005484757566096523,0.12069439372844687,0.9501378173008561,0.1774887570057182,0.05155304353684187,0.061485486547508954,0.0006239836612080491,0.011609367239629655,0.9484469564631581,0.00011030760987539281,0.0,1.0,0.0014538405736944523,0.9985511302947998,0.0,0.0,1.0,1.0,1.0,0.20086481142789125,0.8326155282557011,0.08232929799123667,0.9197766501456499,0.4777630837634206,0.9988957289606333,0.014997500416583594,1.0,0,0.17894259757941267,0.00025,113.79343829999925
88,0.13894578947816044,0.13698899377841503,0.009783978639033157,0.015910424699783324,0.059831341265609954,0.000562461159110535,0.005438561868416727,0.11733515025034195,0.950922591611743,0.17540012264674032,0.05055678403005004,0.06097880963532438,0.0006206825798748011,0.01129460328765058,0.94944321596995,0.00011022517920053495,0.0,1.0,0.0023872209098077433,0.9976305495947599,0.019531249563442543,0.4419417326593985,1.0,1.0,1.0,0.19904755195602775,0.834066579118371,0.07864113606046885,0.9233919959515333,0.47150792833417654,0.998904999345541,0.014997500416583594,1.0,0,0.17778734355654807,0.00025,113.27244969999992
